0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
3.03332535470335,0.547882770125282,0.458708162345917,0.410848069783816,0.459320203138245,0.461870968976154,0.873651659418936,0.509739615678641,0.412677608232183,1.31406090599014,0.333212635588756,0.403161215307855,0.319426879102282,0.384252315858446,0.710455401220015,0.473402597166009,0.284790415528792,0.686677833710047,0.336141509835931,0.291491696284649,0.278109645664957,0.361208389324325,0.232265507661235,0.245416383606718,0.749335865970494,0.465376632017838,0.385416726003664,0.428880854033037,0.3734190002432,0.295033633741408,0.667507935768096,0.385621279081871,0.381785934911177,0.335818651074709,0.33046547559786,0.90497372034546,0.475741454060607,0.582493188453718,0.32226468737411,1.96730343656533,0.534610990727388,0.344519931158404,1.79499888274187,0.336457907985361,0.865222633886366
1.87019863494695,0.366901770972823,0.297931601642223,0.276988626514368,0.305989403023826,0.310113349143781,0.601907310304598,0.356280901320364,0.281949564757369,1.30779179692872,0.304433866933243,0.376731033535449,0.283169770142316,0.347987706085897,0.68683604639495,0.407188704841036,0.252940723499012,0.636343865781726,0.320693965283862,0.263979219770402,0.259301507021049,0.365455911065882,0.207271783705337,0.223140546400088,0.768927965460256,0.465685614243855,0.37117351456446,0.458200261467803,0.33596253115532,0.269979919352107,0.650553449486023,0.373826144373689,0.404319440704981,0.290212623868375,0.311245113979145,0.846748863696699,0.481122621979964,0.519454311871164,0.297763966303958,1.99397427209039,0.497073457120833,0.35492158541669,1.30064590309354,0.270328380812176,0.777240097108599
2.42135277223709,0.429375835298678,0.403236795477565,0.359226331636845,0.366132252318438,0.373246405373898,0.788510427875542,0.425097406532183,0.330991632477445,1.16280583365939,0.345972422340407,0.375696135874076,0.286532807401668,0.325787625230683,0.703021689551066,0.393423474938643,0.225579011494118,0.810986684092275,0.35427276549755,0.289305694083544,0.274697509803574,0.421185125213563,0.238775052743415,0.237355775063624,0.77753695569918,0.454970782160467,0.330778639916753,0.450354971093625,0.345686933865626,0.249194704286623,0.625452158069135,0.326382883738947,0.394673440282213,0.300126035643476,0.28001151055171,0.785248466645022,0.465833046664978,0.548466414819879,0.263596813475793,2.30413781348522,0.572372261174633,0.333625402092516,1.57361001744742,0.288113449460034,0.746298337355051
2.2902863135795,0.468778029120667,0.404860936771095,0.440082700706458,0.411606719517051,0.36406975801802,0.810407449588561,0.433521870798063,0.347702133459316,1.22544518631668,0.328335412183304,0.46246312746897,0.31524061492275,0.336988705967347,0.732171483778471,0.434873960002883,0.267476814398238,0.71145436381545,0.400574311781773,0.299481643127961,0.257463841207793,0.393548413405945,0.225699122922597,0.242946791899369,1.03610403131666,0.557507778827941,0.408605513501362,0.543782194111066,0.425254431196369,0.334388574183416,0.680956423408016,0.353440597292467,0.416423949978251,0.326039396008492,0.323727802059753,0.744181833274593,0.46054854550502,0.496187386891885,0.283993657444717,2.21381520836335,0.541194163763022,0.358070490553372,1.55977764399015,0.306288346458391,0.815840721501525
2.91584666435919,0.462164964949687,0.508636111527727,0.365839553636228,0.381066990940997,0.372343723181272,0.748241584162062,0.423685631790565,0.399960286250593,1.2422990169589,0.386314008580224,0.377881142511804,0.274574932052322,0.318929976294311,0.665735722813309,0.389954996831446,0.265854736119264,1.04042987014925,0.420345194887933,0.332164508470057,0.31302450659231,0.460024399203735,0.250195587955854,0.317563961185848,0.799096700290916,0.466552673169329,0.351726612066798,0.460403959865465,0.335713595900032,0.293614056842403,0.628015577395513,0.340684617969226,0.392451693259119,0.28156854260771,0.321664261325392,0.731725757100007,0.442212033225839,0.475998468631037,0.294915129518749,1.95774655565735,0.488863671220559,0.367905998250323,1.29138987765604,0.272034389990838,0.864012148870071
2.13843679175131,0.415763001698757,0.404208694812054,0.362263282688831,0.332592306992214,0.330548067378873,0.668848251971804,0.361301291239157,0.305135862392541,1.231396556676,0.370716867550614,0.41308070216869,0.284129679359971,0.310960461958366,0.640330939945721,0.373205298350464,0.226782117206697,0.911700235010683,0.401645272286883,0.295392299138948,0.275672575248091,0.404286393404466,0.226675964135695,0.247700831505664,0.889585954368398,0.468809009799683,0.33391958872837,0.432586474692247,0.33607945358725,0.262733893119627,0.579769227599784,0.295994012366947,0.340548741383655,0.262753944979988,0.264738312240743,0.694416860803022,0.396430201757821,0.460765855123792,0.243944471393144,1.85528360717929,0.457683706909967,0.295387899715172,1.28558942158316,0.254374836113485,0.716634002498364
2.73587119282209,0.549614005808698,0.49261233451166,0.389913427358016,0.412452271127201,0.364313654696831,0.831249985240042,0.408133621243713,0.364267725240008,1.34832838432826,0.383655140015715,0.395176707108569,0.304664619832367,0.325986620162409,0.72042392681681,0.393656161493841,0.269293833575606,0.852562173621883,0.358142698136606,0.301920256090309,0.260768877511867,0.410003350547133,0.21429376406002,0.256782506011288,0.698406802588786,0.421688105226326,0.315043099447532,0.411262300102414,0.302695879570344,0.267492591057254,0.579296326582507,0.3059401647093,0.357406859254673,0.260882451398848,0.290888192343626,0.662269926783825,0.392709559894195,0.406985266116442,0.262689874733547,1.89176982960639,0.432995917281235,0.318223913664834,1.17130793049704,0.259245027712812,0.781237852935989
1.97382990461358,0.426213617176935,0.393101199463282,0.296161790030588,0.295618021975277,0.290729298186211,0.600841960379319,0.312626064576617,0.317129241490527,1.51242796288327,0.405092385134662,0.404224324846753,0.284884269594611,0.33603328856297,0.719198229526998,0.386658993497871,0.281319558239612,0.911630933959679,0.383277817666063,0.291620204936265,0.277017145644028,0.419646422628228,0.211371801680729,0.285279355776173,0.771396745471116,0.430372170704342,0.321425765654603,0.430662129618443,0.292069952464992,0.277381455422987,0.555178090164585,0.299366380599803,0.354153462108008,0.235897074535633,0.290990756113778,0.647055441181176,0.403862600662746,0.399618949838748,0.266316737404671,1.82601605168142,0.423406544920183,0.340941913591918,1.02367768293897,0.234937852935748,0.807009454305942
2.23539001542744,0.455478615972116,0.389371510512283,0.31297869334019,0.325482289135128,0.318201529434465,0.684245237063534,0.334989006400452,0.305830735985768,1.38901050393185,0.371946322481442,0.368272387845827,0.288005258569044,0.309842378857192,0.683024333362856,0.356130880879615,0.239132921057864,0.804490051369034,0.31614048647064,0.264808560701433,0.241686398041345,0.381510938575557,0.189706224189771,0.229726571899548,0.631791626007468,0.376627260463167,0.266922517249496,0.362297335826713,0.258128186759532,0.217821282692434,0.527036034900521,0.266561017470683,0.324120891538536,0.226889904033718,0.248417816955899,0.616518662658267,0.370021422101989,0.391848105769586,0.225220818446184,1.84021875829543,0.407802164674804,0.290729285049301,1.04720868794916,0.224194860330592,0.691294784296857
1.95924472722598,0.436561170321425,0.388998717532073,0.33458454033453,0.361686760797468,0.306710440304752,0.669326451692135,0.332929952746479,0.312043942512504,1.25420768916746,0.356986131551401,0.378086537925345,0.289541748445323,0.300580920328012,0.686347389432272,0.351169866743942,0.251862826089622,0.785981816849098,0.342166417520793,0.286822300605879,0.239551637194233,0.391763298337423,0.189330412879891,0.240289288010253,0.714250387645398,0.43798246452001,0.313048195598803,0.399949258262982,0.291898299805097,0.270693297040755,0.609804627766058,0.310802109273058,0.344479232358092,0.258622318874661,0.30028959856198,0.633920881483071,0.367458729048033,0.380678630947127,0.25872919144328,1.82752946668983,0.391520286119662,0.302158293860163,1.04223915177967,0.247304633283125,0.772324830474261
